checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
19253,3891745,0.0,2.350988701644575e-38,478,1.5404296874999999,11422.594142259415,22.036447063307207,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfEYiFiOwAAAAAAAAAAAd4BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
11545,3892906,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdMZqpmOwAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
17741,3893987,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcEauNqOwAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
21613,3897943,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFexeld6OwAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
52228,3899948,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfLgiyCOwAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8980,3907964,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeboXyhOwAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35637,3911964,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf6sRyxOwAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
46894,3913772,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfLuCy4OwAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
10521,3914972,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc7vNy8OwAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
26899,3932978,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfSAzIDPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
32013,3934980,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfkCwQLPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
27392,3935789,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfNDi0OPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
30006,3936982,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc2EtYSPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35182,3938031,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcIFu8WPAAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
31014,3938840,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf4GhgaPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35406,3941987,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeDJmMmPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
27191,3943989,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfVLjUuPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35372,3945991,0.0,2.350988701644575e-38,478,1.5404296874999999,11422.594142259415,22.036447063307207,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFflNgc2PAAAAAAAAAAAAd4BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
26885,3947993,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc5Pdk9PAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8484,3948962,0.0,2.350988701644575e-38,479,1.5436523437499998,11377.870563674322,22.123012888695996,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdBQaJBPAAAAAAAAAAAAd8BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35183,3949851,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf7RRtFPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35328,3952998,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeBUWZRPAAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
46711,3955000,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfYWThZPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
52828,3957002,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfqYQphPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35186,3959004,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc9aNxoPAAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
26967,3959973,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdFbKVsPAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
41246,3960862,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf5cB5wPAAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
18997,3965020,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFe7gFyAPAAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
17962,3967020,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfLiCyIPAAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
16645,3975020,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeLp2ynPAAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
17768,3977020,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfdrzyvPAAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
16733,3979036,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf7txy3PAAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
18241,3980844,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfMviy+PAAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
17013,3999044,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFelBUQFPQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
17999,4001046,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf2DRYNPQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
17240,4002856,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfJFCgUPQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
22888,4004049,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcwGNEYPQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
17716,4005098,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcMHOocPQAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
25969,4005907,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf1IBMgPQAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
17975,4009054,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFe/LF4sPQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
16967,4011056,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfWNDA0PQAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
18013,4013058,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfiPAI8PQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
31572,4013867,0.0,2.350988701644575e-38,479,1.5436523437499998,11377.870563674322,22.123012888695996,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfJPys/PQAAAAAAAAAAAd8BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
14689,4015060,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc1Q9RDPQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
